Type,XPath,Paths.Name,Paths.Providers.Name,Paths.Providers.Events.Id,Paths.Providers.Events.References.File,Paths.Providers.Events.References.QueryList.Id
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4102,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4103,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4106,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4107,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4108,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4109,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4111,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4112,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4113,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4114,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4115,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4116,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4117,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4118,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4119,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,4120,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,1,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,2,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,3,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,4,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,5,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,6,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,7,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,8,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,9,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,10,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,11,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,12,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,13,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,14,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,15,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,16,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,17,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,18,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,19,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,20,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,21,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,22,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,23,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,24,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1
Select,*[System[(EventID=260)]],Microsoft-Windows-Win32k/Operational,Microsoft-Windows-Win32k,260,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,2
Select,*,Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,3,./palantir/windows-event-forwarding/wef-subscriptions/Bits-Client.xml,0
Select,*,Microsoft-Windows-Forwarding/Operational,Microsoft-Windows-Forwarding,102,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Diagnostics.xml,0
Select,*,Microsoft-Windows-Forwarding/Operational,Microsoft-Windows-Forwarding,104,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Diagnostics.xml,0
Select,*,OAlerts,Microsoft Office 16 Alerts,,./palantir/windows-event-forwarding/wef-subscriptions/Microsoft-Office.xml,0
Select,*,OAlerts,Microsoft Office 14 Alerts,,./palantir/windows-event-forwarding/wef-subscriptions/Microsoft-Office.xml,0
Select,*[System[(EventID=1125 or EventID=1126 or EventID=5007)]],Microsoft-Windows-Windows Defender/WHC,Microsoft-Windows-Windows Defender,5007,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-NP.xml,0
Select,*[System[(EventID=1123 or EventID=1124 or EventID=5007)]],Microsoft-Windows-Windows Defender/WHC,Microsoft-Windows-Windows Defender,5007,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-CFA.xml,0
Select,*[System[(EventID=1121 or EventID=1122 or EventID=5007)]],Microsoft-Windows-Windows Defender/WHC,Microsoft-Windows-Windows Defender,5007,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-ASR.xml,0
Select,*,Microsoft-Windows-TerminalServices-Gateway/Admin,,,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,0
Select,*,Microsoft-Windows-TerminalServices-Gateway/Operational,,,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,1
Select,*,Microsoft-Windows-TerminalServices-ClientUSBDevices/Admin,Microsoft-Windows-TerminalServices-ClientUSBDevices,46,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,2
Select,*,Microsoft-Windows-TerminalServices-ClientUSBDevices/Operational,Microsoft-Windows-TerminalServices-ClientUSBDevices,,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,3
Select,*,Microsoft-Windows-TerminalServices-PnPDevices/Admin,Microsoft-Windows-TerminalServices-PnPDevices,35,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,4
Select,*,Microsoft-Windows-TerminalServices-PnPDevices/Admin,Microsoft-Windows-TerminalServices-PnPDevices,36,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,4
Select,*,Microsoft-Windows-TerminalServices-PnPDevices/Operational,Microsoft-Windows-TerminalServices-PnPDevices,37,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,5
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1100,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1102,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1103,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1105,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1107,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1108,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1109,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1110,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1111,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1112,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1113,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1114,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1115,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1116,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1123,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Admin,Microsoft-Windows-TerminalServices-Printers,1124,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,6
Select,*,Microsoft-Windows-TerminalServices-Printers/Operational,Microsoft-Windows-TerminalServices-Printers,,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,7
Select,*,Microsoft-Windows-TerminalServices-ServerUSBDevices/Admin,Microsoft-Windows-TerminalServices-ServerUSBDevices,35,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,8
Select,*,Microsoft-Windows-TerminalServices-ServerUSBDevices/Admin,Microsoft-Windows-TerminalServices-ServerUSBDevices,36,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,8
Select,*,Microsoft-Windows-TerminalServices-ServerUSBDevices/Operational,Microsoft-Windows-TerminalServices-ServerUSBDevices,37,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,9
Select,*[System[Provider[@Name='Microsoft-Windows-SMBServer'] and (EventID=3000)]],Microsoft-Windows-SMBServer/Audit,Microsoft-Windows-SMBServer,3000,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,4
Select,*,Microsoft-Windows-DeviceGuard/Operational,Microsoft-Windows-DeviceGuard,6000,./palantir/windows-event-forwarding/wef-subscriptions/Device-Guard.xml,0
Select,*,Microsoft-Windows-DeviceGuard/Operational,Microsoft-Windows-DeviceGuard,7000,./palantir/windows-event-forwarding/wef-subscriptions/Device-Guard.xml,0
Select,*,Microsoft-Windows-DeviceGuard/Operational,Microsoft-Windows-DeviceGuard,7001,./palantir/windows-event-forwarding/wef-subscriptions/Device-Guard.xml,0
Select,*,Microsoft-Windows-DeviceGuard/Operational,Microsoft-Windows-DeviceGuard,7002,./palantir/windows-event-forwarding/wef-subscriptions/Device-Guard.xml,0
Select,*,Microsoft-Windows-DeviceGuard/Operational,Microsoft-Windows-DeviceGuard,7010,./palantir/windows-event-forwarding/wef-subscriptions/Device-Guard.xml,0
Select,*,Microsoft-Windows-DeviceGuard/Operational,Microsoft-Windows-DeviceGuard,7011,./palantir/windows-event-forwarding/wef-subscriptions/Device-Guard.xml,0
Select,*,Microsoft-Windows-DeviceGuard/Operational,Microsoft-Windows-DeviceGuard,7012,./palantir/windows-event-forwarding/wef-subscriptions/Device-Guard.xml,0
Select,*,Microsoft-Windows-DeviceGuard/Operational,Microsoft-Windows-DeviceGuard,7013,./palantir/windows-event-forwarding/wef-subscriptions/Device-Guard.xml,0
Select,*,Autoruns,,,./palantir/windows-event-forwarding/wef-subscriptions/Autoruns.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-Authentication/AuthenticationPolicyFailures-DomainController,Microsoft-Windows-NTLM,101,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-Authentication/AuthenticationPolicyFailures-DomainController,Microsoft-Windows-NTLM,301,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,Microsoft-Windows-NTLM,100,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-NTLM/Operational,Microsoft-Windows-NTLM,4001,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-NTLM/Operational,Microsoft-Windows-NTLM,4002,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-NTLM/Operational,Microsoft-Windows-NTLM,4003,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-NTLM/Operational,Microsoft-Windows-NTLM,4010,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-NTLM/Operational,Microsoft-Windows-NTLM,4011,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-NTLM/Operational,Microsoft-Windows-NTLM,4012,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-NTLM']]],Microsoft-Windows-NTLM/Operational,Microsoft-Windows-NTLM,4013,./palantir/windows-event-forwarding/wef-subscriptions/NTLM.xml,0
