Id,Metadata.Keywords,Metadata.Description,Metadata.Level,Metadata.Level.Value,Metadata.Task,Metadata.Opcode,Paths.Name,Paths.Providers.Name,Reference.microsoft,Reference.microsoft.FileList,Reference.microsoft.QueryIDList,Reference.microsoft.SelectCount,Reference.microsoft.SuppressCount,Reference.nsacyber,Reference.nsacyber.FileList,Reference.nsacyber.QueryIDList,Reference.nsacyber.SelectCount,Reference.nsacyber.SuppressCount,Reference.palantir,Reference.palantir.FileList,Reference.palantir.QueryIDList,Reference.palantir.SelectCount,Reference.palantir.SuppressCount
1001,,,,,,,System,kbdhid,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,kbdclass,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,ItSas35i,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,iScsiPrt,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,isapnp,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,irevents,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,IPMIDRV,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,invdimm,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,intelppm,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,ibtusb,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,ibbus,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,iaStorV,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,iaStorAVC,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,iaStorAV,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,iaStorA,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,i8042prt,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,HpSAMD,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,hidspi,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,hidi2c,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,HidBth,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,hcmon,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,gagp30kx,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,FltMgr,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,exFAT,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,eventlog,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,esif_lf,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,ebdrv,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,e1iexpress,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,e1i65x64,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,e1dexpress,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,dptf_cpu,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,dptf_acpi,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Dnscache,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Dnsapi,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,DNE,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Display,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,disk,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,cxwmbclass,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,ctxva620,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,cht4vbd,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,cht4iscsi,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,cdrom,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,cbfs4,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,BTHUSB,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,BTHPORT,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,BthMini,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,BthLEEnum,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,BthEnum,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Browser,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Bowser,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,beep,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,BasicRender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,BALLOON,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,b06bdrv,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,atapi,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,AsyncMac,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,arcsas,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Application Management Group Policy,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,amdxata,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,amdsbs,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,amdsata,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,AmdPPM,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,AmdK8,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,agp440,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,AFD,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,ADP80XX,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,ACPI,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,3ware,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-MPRMSG,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,ms:Telemetry,,,,,,System,Microsoft-Windows-Kernel-XDV,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Bits-Client,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Rundown events that list all devices when the provider is enabled.; Plug & Play events.; TransferStateMachine events.; Transmit TransferStateMachine events.; Receive TransferStateMachine events.; I/O request events.; Transmit I/O request events.; Receive I/O request events.; I/O request payloads.; Transmit I/O request payloads.; Receive I/O request payloads.; IOCTL request events.; Power state transition events.,,,,,,System,Microsoft-Windows-Serial-ClassExtension-V2,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-DiskDiagnostic,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Firewall,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-MountMgr,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Response Time,,,,,,System,Microsoft-Windows-FMS,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Flagged on all HTTP events dealing with service setup; Flagged on all HTTP events dealing with request processing; Flagged on all HTTP events dealing with response handling; Flagged on all HTTP events dealing with endpoints; Flagged on all HTTP events occurring on a connection; Flagged on all HTTP events dealing with URI cache; Flagged on all HTTP events triggered on a URL group; Flagged on all HTTP events triggered on a server session; Flagged on all HTTP events triggered on a request queue; Flagged on all HTTP events handling SSL interactions; Flagged on all HTTP events handling authentication (SSPI) and authentication cache; Flagged on all HTTP events dealing with error log activities; Flagged on all HTTP events setting/resetting/triggering timeouts; Flagged on all HTTP events dealing with global driver settings; Flagged on all HTTP events in thread pool,,,,,,System,Microsoft-Windows-HttpService,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,PerfInstrumentation; PerfDiagnostics; NotificationEvents; PerfTrackContext; ms:Telemetry; ms:Measures; Response Time; Classic,,,,,,System,Microsoft-Windows-Winlogon,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-CorruptedFileRecovery-Server,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Intel-iaLPSS-I2C,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Intel-iaLPSS-GPIO,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,ut:AOAC; ut:PiiPresent,,,,,,System,Microsoft-Windows-Windows Firewall With Advanced Security,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Spell-Checking,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,PowerMeter; EnergyMeter; SmartUserPresence; SleepStudy; BrightnessTransition; AdaptiveStandby; KwSleepStudy,,,,,,System,Microsoft-Windows-UserModePowerService,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Request; PnP; Init; Bind; Power; WMI; Interface; Port; WorkItem; Indication; SendM; Protocol; Log; ReceiveThrottling; LwtDiagnostic; SleepStudy; ut:SendPath; ut:ReceivePath; ut:L3ConnectPath; ut:L2ConnectPath; ut:ClosePath; ut:Authentication; ut:Configuration; ut:Global; ut:Dropped; ut:PiiPresent; ut:Packet; ut:Address; ut:StdTemplateHint; ut:StateTransition,,,,,,System,Microsoft-Windows-NDIS,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Power-Troubleshooter,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,VolumeMount; VolumeFillRatio; Statistics; SQM,,,,,,System,Microsoft-Windows-ReFS,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Volsnap,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-StartupRepair,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,PerfInstrumentation; Classic,,,,,,System,Microsoft-Windows-TerminalServices-RemoteConnectionManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,WHEA Logging Service Initialization; WHEA Error Event Logs,,,,,,System,Microsoft-Windows-WHEA-Logger,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,CaptureClearIPsec; CaptureClearIke; PacketStart; PacketEnd; ut:SendPath; ut:ReceivePath; ut:Global; ut:Dropped; ut:PiiPresent; ut:Packet; ut:Address; ut:StateTransition,,,,,,System,Microsoft-Pef-WFP-MessageProvider,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-PNRPSvc,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Memory-Diagnostic-Task-Handler,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-CorruptedFileRecovery-Client,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-EventCollector,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-SpellChecker,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Intel-SST-BUS,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,User32,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Default; USBError; IRP; Power; PnP; Performance; HeadersBusTrace; PartialDataBusTrace; FullDataBusTrace; StateMachine; Enumeration; VerifyDriver; HWVerifyHost; HWVerifyHub; HWVerifyDevice; Rundown; Device; Hub; Compat; ControllerCommand; ms:Measures,,,,,,System,Microsoft-Windows-USB-USBHUB3,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,VolumeMounts,,,,,,System,Microsoft-Windows-Kernel-IO,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Cluster; Node; Group; Resource; Network; NetInt; Quorum; Reconnect; ResType; Property; RPCLog,,,,,,System,Microsoft-Windows-FailoverClustering-Client,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-PersistentMemory-Nvdimm,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-SharedAccess_NAT,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,DebugTrace,,,,,,System,Microsoft-Windows-NetworkBridge,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-ResetEng,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
